time,duration,source_computer,source_port,destination_computer,destination_port,protocol,packet_count,byte_count,class
820122,1,C706,80,C2817,N14086,6,7,4124,0
820122,11,C11699,N7943,C585,445,6,11,3793,0
820122,11,C15160,N3703,C529,445,6,17,4367,0
820122,11,C529,445,C15160,N3703,6,15,2418,0
820122,11,C585,445,C11699,N7943,6,8,1226,0
820122,2,C16071,N5246,C1685,N732,6,7,986,0
820122,2,C1685,N732,C16071,N5246,6,4,445,0
820122,36,C18436,N2958,C585,445,6,4,278,0
820122,36,C585,445,C18436,N2958,6,2,186,0
820122,38,C1015,135,C12642,N4236,6,2,92,0
820122,6,C11741,N12670,C5096,445,6,12,1140,0
820122,60,C1015,N306,C13340,N1664,6,7,840,0
820122,60,C2588,N1,C13346,N9711,6,13,3508,0
820122,60,C5474,N3924,C1841,N338,6,4,392,0
820122,61,C15170,N2760,C8672,22,6,76,6992,0
820122,61,C1968,443,C17778,N17128,6,17,5161,0
820122,61,C4299,N5033,C5721,445,6,34,4316,0
820122,62,C1968,443,C17778,N17124,6,17,5164,0
820122,62,C3173,N1738,C9178,N1435,6,63,8316,0
820122,62,C5478,443,C1554,N13935,6,42,15312,0
820123,0,C10160,N16382,C231,80,6,9,3191,0
820123,0,C10160,N16927,C231,80,6,9,3191,0
820123,0,C10160,N3315,C706,80,6,9,3191,0
820123,0,C10160,N3320,C231,80,6,9,3191,0
820123,0,C10160,N3321,C706,80,6,9,3191,0
820123,0,C10160,N3418,C231,80,6,9,3191,0
820123,0,C10160,N4534,C706,80,6,9,3191,0
820123,0,C10160,N520,C706,80,6,9,3191,0
820123,0,C10160,N7674,C706,80,6,9,3191,0
820123,0,C10229,N4029,C231,80,6,9,3199,0
820123,0,C10597,N9720,C366,445,6,1,52,0
820123,0,C13197,N11949,C2588,N11949,6,5,239,0
820123,0,C13197,N11971,C2588,N11949,6,5,239,0
820123,0,C13197,N11972,C2588,N11949,6,4,193,0
820123,0,C14162,N8197,C5720,445,6,2,148,0
820123,0,C16631,N22116,C706,80,6,1,46,0
820123,0,C1685,N732,C17540,N10901,6,4,413,0
820123,0,C1685,N732,C17540,N13051,6,4,414,0
820123,0,C1685,N732,C6050,N20052,6,4,409,0
820123,0,C1707,N732,C5367,N21983,6,5,383,0
820123,0,C1707,N732,C5367,N8406,6,5,2825,0
820123,0,C1707,N732,C7558,N15590,6,4,414,0
820123,0,C1707,N732,C7558,N18034,6,4,413,0
820123,0,C17540,N10901,C1685,N732,6,5,847,0
820123,0,C17540,N13051,C1685,N732,6,5,847,0
820123,0,C1973,80,C21255,N12393,6,5,452,0
820123,0,C1973,80,C21255,N13447,6,5,452,0
820123,0,C1973,80,C21255,N6903,6,5,452,0
820123,0,C1973,80,C21255,N7599,6,5,452,0
820123,0,C20906,N19051,C706,80,6,11,6320,0
820123,0,C21255,N12393,C1973,80,6,7,1701,0
820123,0,C21255,N13447,C1973,80,6,7,1701,0
820123,0,C21255,N6903,C1973,80,6,7,1692,0
820123,0,C21255,N7599,C1973,80,6,7,1692,0
820123,0,C231,80,C10160,N16382,6,6,2226,0
820123,0,C231,80,C10160,N16927,6,6,2226,0
820123,0,C231,80,C10160,N20121,6,6,2226,0
820123,0,C231,80,C10160,N3320,6,6,2226,0
820123,0,C231,80,C10160,N3418,6,6,2226,0
820123,0,C231,80,C10229,N4029,6,6,2226,0
820123,0,C2519,445,C25192,N3156,6,1,46,0
820123,0,C25192,N3156,C2519,445,6,1,52,0
820123,0,C2588,N11949,C13197,N11949,6,4,207,0
820123,0,C2588,N11949,C13197,N11971,6,4,207,0
820123,0,C2588,N11949,C13197,N11972,6,4,207,0
820123,0,C2966,N21861,C706,80,6,7,2947,0
820123,0,C2989,N24865,C529,389,17,1,194,0
820123,0,C366,445,C10597,N9720,6,1,46,0
820123,0,C528,88,C11492,N3034,6,6,1738,0
820123,0,C528,88,C11492,N3060,6,4,1568,0
820123,0,C528,88,C11492,N3165,6,4,501,0
820123,0,C528,88,C11492,N3170,6,5,1731,0
820123,0,C529,389,C2989,N24865,17,1,193,0
820123,0,C5367,N21983,C1707,N732,6,6,1916,0
820123,0,C5367,N8406,C1707,N732,6,6,1219,0
820123,0,C5720,445,C14162,N8197,6,1,91,0
820123,0,C5857,N23005,C586,88,6,4,477,0
820123,0,C5857,N24864,C586,88,17,1,321,0
820123,0,C586,88,C5857,N23005,6,4,262,0
820123,0,C586,88,C5857,N24864,17,1,106,0
820123,0,C6050,N20052,C1685,N732,6,5,852,0
820123,0,C706,80,C10160,N3315,6,6,2226,0
820123,0,C706,80,C10160,N3321,6,6,2226,0
820123,0,C706,80,C10160,N4534,6,6,2226,0
820123,0,C706,80,C10160,N520,6,5,2180,0
820123,0,C706,80,C10160,N7674,6,6,2226,0
820123,0,C706,80,C20906,N19051,6,9,4543,0
820123,0,C706,80,C2966,N21861,6,4,511,0
820123,0,C754,N155,C3826,N155,1,1,60,0
820123,0,C7558,N15590,C1707,N732,6,5,847,0
820123,0,C7558,N18034,C1707,N732,6,5,847,0
820123,1,C10160,N20360,C706,80,6,24,13927,0
820123,1,C1685,N732,C6050,N20527,6,4,410,0
820123,1,C5857,N22907,C586,88,6,5,526,0
820123,1,C586,88,C5857,N22907,6,5,1969,0
820123,1,C6050,N20527,C1685,N732,6,5,852,0
820123,1,C706,80,C10160,N20337,6,6,2226,0
820123,1,C706,80,C10160,N20360,6,18,3753,0
820123,10,C4064,N16161,C1685,N732,6,6,1219,0
820123,11,C5811,N6522,C586,445,6,13,4237,0
820123,11,C586,445,C5811,N6522,6,9,1653,0
820123,12,C1065,135,C12414,N10730,6,5,504,0
820123,12,C12414,N10730,C1065,135,6,7,644,0
820123,12,C12414,N9867,C528,135,6,8,1304,0
820123,12,C528,135,C12414,N9867,6,6,888,0
820123,13,C2989,N2977,C467,135,6,7,540,0
820123,13,C2989,N7425,C529,135,6,7,540,0
820123,13,C2989,N8381,C467,N738,6,7,873,0
820123,13,C467,135,C2989,N2977,6,4,240,0
820123,13,C467,135,C2989,N2977,6,5,520,0
820123,13,C467,N738,C2989,N8381,6,5,436,0
820123,13,C529,135,C2989,N7425,6,5,432,0
820123,15,C528,445,C12537,N2843,6,9,1653,0
820123,25,C2174,445,C10160,N4489,6,1533,2213291,0
820123,3,C2989,N18603,C529,389,6,20,5739,0
820123,3,C2989,N8371,C529,389,6,9,2201,0
820123,3,C529,389,C2989,N18603,6,20,19097,0
820123,3,C529,389,C2989,N18603,6,26,27437,0
820123,3,C529,389,C2989,N8371,6,5,589,0
820123,3,C529,389,C2989,N8371,6,6,801,0
820123,3,C5720,22,C2270,N9245,6,18,2442,0
820123,30,C2989,N7426,C529,N738,6,13,4139,0
820123,30,C529,N738,C2989,N7426,6,10,1597,0
820123,32,C1065,N1324,C12414,N12415,6,8,1474,0
820123,32,C12414,N12415,C1065,N1324,6,11,3499,0
820123,35,C3826,N11459,C754,445,6,7684,382538,0
820123,35,C754,445,C3826,N11459,6,14895,21831067,0
820123,38,C1015,N306,C12642,N5528,6,2,92,0
820123,38,C1015,N306,C20210,N7285,6,2,92,0
820123,38,C1015,N306,C3668,N2659,6,2,92,0
820123,40,C528,445,C7137,N8491,6,33,6861,0
820123,5,C1685,N732,C4064,N16161,6,4,2754,0
820123,61,C10026,N3354,C5721,445,6,6,417,0
820123,61,C19846,N3442,C5720,445,6,1284,1039834,0
820123,61,C8984,N833,C5721,445,6,6,417,0
820124,0,C10160,N19648,C231,80,6,9,3191,0
820124,0,C10160,N19736,C706,80,6,9,3191,0
820124,0,C10160,N19752,C706,80,6,12,3646,0
820124,0,C10160,N19753,C231,80,6,9,3191,0
820124,0,C10160,N20342,C706,80,6,9,3191,0
820124,0,C10160,N20492,C231,80,6,9,3191,0
820124,0,C10160,N20495,C706,80,6,9,3191,0
820124,0,C10160,N20849,C706,80,6,9,3191,0
820124,0,C10160,N7292,C231,80,6,9,3191,0
820124,0,C10160,N9568,C231,80,6,9,3191,0
820124,0,C10208,N4995,C5736,445,6,1,46,0
820124,0,C10245,N9734,C5736,445,6,1,46,0
820124,0,C10287,N21972,C706,80,6,9,3207,0
820124,0,C10287,N22397,C231,80,6,9,3207,0
820124,0,C10287,N22423,C706,80,6,9,3207,0
820124,0,C10287,N22424,C231,80,6,9,3207,0
820124,0,C10287,N22426,C231,80,6,9,3207,0
820124,0,C10287,N22440,C231,80,6,9,3207,0
820124,0,C12309,N9709,C5736,445,6,1,46,0
820124,0,C12897,N9735,C5736,445,6,1,46,0
820124,0,C13797,N9706,C5736,445,6,1,46,0
820124,0,C15178,N6955,C5736,445,6,1,46,0
820124,0,C1526,N9729,C5736,445,6,1,46,0
820124,0,C15538,N5144,C5736,445,6,1,46,0
820124,0,C1587,N8593,C5736,445,6,1,46,0
820124,0,C1685,N732,C16862,N12139,6,4,413,0
820124,0,C1685,N732,C16862,N12323,6,4,414,0
820124,0,C1685,N732,C24954,N15168,6,4,372,0
820124,0,C1685,N732,C24954,N8466,6,4,372,0
820124,0,C1685,N732,C24954,N8467,6,4,372,0
820124,0,C1685,N732,C431,N14844,6,4,410,0
820124,0,C1685,N732,C431,N3680,6,4,409,0
820124,0,C16862,N12139,C1685,N732,6,5,857,0
820124,0,C16862,N12323,C1685,N732,6,5,857,0
820124,0,C1707,N732,C24954,N10059,6,4,376,0
820124,0,C1707,N732,C24954,N11877,6,4,376,0
820124,0,C1707,N732,C24954,N15165,6,4,376,0
820124,0,C17931,N4675,C5736,445,6,1,46,0
820124,0,C18132,N14141,C585,445,6,1,52,0
820124,0,C18977,N9713,C5736,445,6,1,46,0
820124,0,C19308,N114,C5736,445,6,1,46,0
820124,0,C19396,N9384,C366,445,6,1,52,0
820124,0,C20809,N9742,C5736,445,6,1,52,0
820124,0,C231,80,C10160,N19648,6,6,2226,0
820124,0,C231,80,C10160,N19753,6,6,2226,0
820124,0,C231,80,C10160,N20492,6,6,2226,0
820124,0,C231,80,C10160,N7292,6,6,2226,0
820124,0,C231,80,C10160,N9568,6,6,2226,0
820124,0,C231,80,C10287,N22424,6,6,2226,0
820124,0,C231,80,C10287,N22426,6,6,2226,0
820124,0,C231,80,C10287,N22440,6,6,2226,0
820124,0,C231,80,C3826,N17557,6,5,2148,0
820124,0,C24954,N10059,C1707,N732,6,6,429,0
820124,0,C24954,N11877,C1707,N732,6,7,472,0
820124,0,C24954,N15165,C1707,N732,6,7,482,0
820124,0,C24954,N15168,C1685,N732,6,6,420,0
820124,0,C24954,N8466,C1685,N732,6,6,430,0
820124,0,C24954,N8467,C1685,N732,6,6,429,0
820124,0,C25374,N7237,C2668,N1940,6,1,187,0
820124,0,C27091,N9707,C5736,445,6,1,46,0
820124,0,C2883,N2465,C5736,445,6,1,46,0
820124,0,C2989,N154,C612,N155,1,2,120,0
820124,0,C366,445,C19396,N9384,6,1,46,0
820124,0,C3826,N17557,C231,80,6,8,2755,0
820124,0,C3928,N4,C5736,445,6,1,46,0
820124,0,C431,N14844,C1685,N732,6,5,853,0
820124,0,C431,N3680,C1685,N732,6,5,853,0
820124,0,C459,N3762,C5736,445,6,1,46,0
820124,0,C4750,N3211,C5736,445,6,1,46,0
820124,0,C5096,445,C6255,N1745,6,1,46,0
820124,0,C5225,N19557,C706,80,6,7,2953,0
820124,0,C5736,445,C10208,N4995,6,1,46,0
820124,0,C5736,445,C10245,N9734,6,1,46,0
820124,0,C5736,445,C12309,N9709,6,1,46,0
820124,0,C5736,445,C12897,N9735,6,1,46,0
820124,0,C5736,445,C13797,N9706,6,1,46,0
820124,0,C5736,445,C15178,N6955,6,1,46,0
820124,0,C5736,445,C1526,N9729,6,1,46,0
820124,0,C5736,445,C15538,N5144,6,1,46,0
820124,0,C5736,445,C1587,N8593,6,1,46,0
820124,0,C5736,445,C16301,N190,6,1,46,0
820124,0,C5736,445,C17931,N4675,6,1,46,0
820124,0,C5736,445,C18977,N9713,6,1,46,0
820124,0,C5736,445,C19308,N114,6,1,46,0
820124,0,C5736,445,C20809,N9742,6,1,56,0
820124,0,C5736,445,C27091,N9707,6,1,46,0
820124,0,C5736,445,C2883,N2465,6,1,46,0
820124,0,C5736,445,C3928,N4,6,1,46,0
820124,0,C5736,445,C459,N3762,6,1,46,0
820124,0,C5736,445,C4750,N3211,6,1,46,0
820124,0,C5736,445,C5850,N9710,6,1,46,0
820124,0,C5736,445,C5997,N3239,6,1,46,0
820124,0,C5736,445,C6813,N18612,6,1,46,0
820124,0,C5736,445,C7046,N9733,6,1,46,0
820124,0,C5736,445,C786,N5078,6,1,46,0
820124,0,C5736,445,C8143,N9732,6,1,46,0
820124,0,C5736,445,C857,N9705,6,1,46,0
820124,0,C5736,445,C888,N9731,6,1,46,0
820124,0,C5736,445,C9683,N9730,6,1,46,0
820124,0,C5736,445,C9880,N10971,6,1,46,0
820124,0,C585,445,C18132,N14141,6,1,46,0
820124,0,C585,445,C8458,N7133,6,1,46,0
820124,0,C5850,N9710,C5736,445,6,1,46,0
820124,0,C5857,N21993,C586,88,6,5,1927,0
820124,0,C586,88,C5857,N21993,6,5,333,0
820124,0,C5997,N3239,C5736,445,6,1,46,0
820124,0,C612,N155,C2989,N155,1,2,120,0
820124,0,C6255,N1745,C5096,445,6,1,52,0
820124,0,C7046,N9733,C5736,445,6,1,46,0
820124,0,C706,80,C10160,N19736,6,6,2226,0
820124,0,C706,80,C10160,N19738,6,3,591,0
820124,0,C706,80,C10160,N19752,6,9,3861,0
820124,0,C706,80,C10160,N20342,6,6,2226,0
820124,0,C706,80,C10160,N20495,6,6,2226,0
820124,0,C706,80,C10160,N20849,6,6,2226,0
820124,0,C706,80,C10287,N21972,6,6,2226,0
820124,0,C706,80,C10287,N22423,6,6,2226,0
820124,0,C7535,N5072,C5736,445,6,1,46,0
820124,0,C786,N5078,C5736,445,6,1,46,0
820124,0,C8143,N9732,C5736,445,6,1,46,0
820124,0,C8458,N7133,C585,445,6,1,52,0
820124,0,C857,N9705,C5736,445,6,1,46,0
820124,0,C888,N9731,C5736,445,6,1,46,0
820124,0,C932,N6457,C706,80,6,1,46,0
820124,0,C9683,N9730,C5736,445,6,1,46,0
820124,0,C9880,N10971,C5736,445,6,1,46,0
820124,1,C1005,N81,C706,80,6,18,17588,0
820124,1,C16071,N5247,C1685,N732,6,7,1674,0
820124,1,C1685,N732,C16071,N5247,6,5,425,0
820124,1,C18495,N44,C20386,N6537,6,5,652,0
820124,1,C2668,N1940,C25374,N7237,6,2,233,0
820124,1,C5857,N21663,C586,88,6,6,1973,0
820124,1,C586,88,C5857,N21663,6,6,1998,0
820124,1,C706,80,C1005,N81,6,10,1121,0
820124,1,C706,80,C11176,N1355,6,4,515,0
820124,10,C2989,N23384,C529,445,6,13,3901,0
820124,10,C3237,N7936,C1685,N732,6,6,1222,0
820124,10,C483,N18327,C1685,N732,6,6,1222,0
820124,10,C529,445,C2989,N23384,6,11,2183,0
820124,11,C528,445,C13348,N5715,6,9,1653,0
820124,15,C528,445,C8221,N2032,6,9,1653,0
820124,18,C10160,N20361,C231,445,6,905,50890,0
820124,18,C231,445,C10160,N20361,6,1713,2504984,0
820124,22,C2989,N7417,C612,445,6,5889,645863,0
820124,22,C612,445,C2989,N7417,6,5798,648018,0
820124,22,C612,445,C2989,N7417,6,5889,657842,0
820124,24,C10160,N20340,C754,445,6,354,23933,0
820124,24,C754,445,C10160,N20340,6,639,898601,0
820124,29,C10160,N18832,C706,80,6,20,10396,0
820124,29,C706,80,C10160,N18832,6,14,3244,0
820124,34,C5721,445,C7677,N855,6,2,186,0
820124,34,C7677,N855,C5721,445,6,4,278,0
820124,34,C9438,N359,C5721,445,6,4,278,0
820124,36,C21349,N3073,C585,445,6,4,278,0
820124,36,C585,445,C21349,N3073,6,2,186,0
820124,5,C1685,N732,C483,N18327,6,4,2758,0
820124,5,C3990,137,C4920,137,17,2,192,0
820124,5,C4920,137,C3990,137,17,2,180,0
820124,6,C1685,N732,C3237,N7936,6,4,2758,0
820124,6,C1707,N732,C19597,N14438,6,6,547,0
820124,60,C1099,N5395,C2588,N1,6,3,138,0
820124,60,C19073,N380,C2588,N1,6,3,138,0
820124,60,C2588,N1,C1099,N5395,6,3,138,0
820124,61,C11176,N1355,C706,80,6,8,3007,0
820124,61,C11516,N4967,C23411,161,17,4,424,0
820124,63,C5763,N5210,C5540,N710,6,72,3312,0
820125,0,C1015,135,C11114,N22835,6,3,336,0
820125,0,C1015,135,C11114,N22851,6,6,572,0
820125,0,C1015,135,C11114,N23910,6,5,312,0
820125,0,C1015,135,C11114,N23911,6,3,140,0
820125,0,C1015,135,C11114,N9765,6,6,572,0
820125,0,C1015,139,C11114,N1826,6,1,48,0
820125,0,C10196,N21634,C706,80,6,9,5854,0
820125,0,C1173,445,C1311,N9722,6,1,46,0
820125,0,C11768,N16326,C467,N2591,6,7,2302,0
820125,0,C11768,N1981,C467,N2591,6,9,3148,0
820125,0,C11768,N9012,C467,N2591,6,8,2656,0
820125,0,C1311,N9722,C1173,445,6,1,52,0
820125,0,C1357,N24867,C528,389,17,1,193,0
820125,0,C1587,N10940,C1685,N732,6,5,847,0
820125,0,C1587,N9647,C1685,N732,6,5,847,0
820125,0,C1685,N732,C1587,N10940,6,4,413,0
820125,0,C1685,N732,C1587,N9647,6,4,414,0
820125,0,C1685,N732,C24954,N15180,6,5,2690,0
820125,0,C16976,N18406,C706,80,6,1,46,0
820125,0,C24865,N15605,C706,80,6,1,46,0
820125,0,C2989,N18081,C529,389,6,15,3665,0
820125,0,C2989,N387,C529,389,6,10,2761,0
820125,0,C4174,137,C992,137,17,2,180,0
820125,0,C436,138,C586,138,17,1,205,0
820125,0,C467,N2591,C11768,N16326,6,4,396,0
820125,0,C467,N2591,C11768,N16326,6,5,1556,0
820125,0,C467,N2591,C11768,N1981,6,7,2003,0
820125,0,C467,N2591,C11768,N9012,6,6,1918,0
820125,0,C480,N3057,C875,N368,6,1,46,0
820125,0,C528,389,C1357,N24867,17,1,195,0
820125,0,C529,389,C2989,N18081,6,12,5543,0
820125,0,C529,389,C2989,N387,6,7,1541,0
820125,0,C529,389,C2989,N387,6,8,1771,0
820125,0,C556,445,C8060,N2012,6,1,46,0
820125,0,C586,389,C992,N24866,17,1,193,0
820125,0,C706,80,C10196,N21634,6,5,557,0
820125,0,C706,80,C11286,N10689,6,10,4591,0
820125,0,C706,80,C1261,N18771,6,6,4189,0
820125,0,C706,80,C17167,N16555,6,6,4101,0
820125,0,C706,80,C8698,N7821,6,1,46,0
820125,0,C875,N368,C480,N3057,6,1,46,0
820125,0,C992,137,C4174,137,17,2,156,0
820125,0,C992,138,C586,138,17,1,207,0
820125,1,C706,80,C12566,N14995,6,10,4578,0
820125,10,C13519,N4507,C467,445,6,13,4217,0
820125,10,C467,445,C13519,N4507,6,9,1653,0
820125,11,C20898,N19653,C1685,N732,6,10,3902,0
820125,11,C352,N19249,C1685,N732,6,6,1223,0
820125,11,C586,139,C992,N1234,6,10,1562,0
820125,11,C586,139,C992,N1510,6,10,1248,0
820125,11,C586,139,C992,N1510,6,11,1365,0
820125,11,C586,139,C992,N28,6,11,1667,0
820125,11,C992,N1234,C586,139,6,12,1507,0
820125,11,C992,N1510,C586,139,6,14,4279,0
820125,11,C992,N28,C586,139,6,13,1531,0
820125,12,C1219,N8983,C1685,N732,6,9,2464,0
820125,12,C1357,N12147,C528,135,6,7,644,0
820125,12,C528,135,C1357,N12147,6,5,504,0
820125,14,C436,N18803,C586,139,6,12,1503,0
820125,14,C436,N18855,C586,139,6,13,1527,0
820125,14,C586,139,C436,N18803,6,10,1562,0
820125,14,C586,139,C436,N18855,6,11,1667,0
820125,18,C3826,N14907,C706,80,6,31,16496,0
820125,18,C706,80,C3826,N14907,6,22,7693,0
820125,32,C1357,N12349,C528,N1324,6,12,3704,0
820125,32,C528,N1324,C1357,N12349,6,10,1780,0
820125,35,C5736,445,C5026,N404,6,2,186,0
820125,37,C1015,N306,C1570,N11214,6,2,92,0
820125,6,C1685,N732,C20898,N19653,6,6,2979,0
820125,6,C1685,N732,C352,N19249,6,4,2758,0
820125,60,C11225,N4102,C395,1433,6,5,242,0
820125,60,C11286,N10689,C706,80,6,13,6611,0
820125,60,C1261,N18771,C706,80,6,8,2971,0
820125,60,C14151,N8351,C5720,445,6,11,1402,0
820125,60,C17167,N16555,C706,80,6,8,3095,0
820125,60,C1968,443,C6582,N1665,6,24,7461,0
820125,60,C5571,N6164,C12166,161,17,4,428,0
820125,60,C5720,445,C13183,N2137,6,89,7244,0
820125,61,C10014,N6210,C5721,445,6,28,2842,0
820125,61,C12566,N14995,C706,80,6,13,6576,0
820125,61,C5721,445,C10843,N9810,6,46,8896,0
820125,64,C2693,N1097,C7046,N710,6,42159,2226135,0
820125,64,C5720,445,C19838,N8814,6,3788,4783990,0
820125,65,C19838,N8814,C5720,445,6,2629,1023652,0
820125,7,C1015,445,C11114,N10020,6,82,11029,0
820125,71,C15124,N6902,C5721,445,6,437,47076,0
820125,71,C2949,N6540,C5721,445,6,2886,530100,0
820125,71,C5720,445,C19593,N3248,6,150,15174,0
820125,71,C6473,4569,C5721,445,6,531,43372,0
820125,8,C1685,N732,C1219,N8983,6,6,2982,0
820126,0,C1685,N732,C24954,N3717,6,4,445,0
820126,0,C24954,N3717,C1685,N732,6,6,922,0
820126,0,C2989,N23139,C529,389,6,10,2761,0
820126,0,C3388,1433,C6647,N11342,6,9,1271,0
820126,0,C3388,1433,C6647,N19811,6,9,1276,0
820126,0,C3388,1433,C6647,N5907,6,9,1282,0
820126,0,C431,N14843,C706,80,6,7,2964,0
820126,0,C436,N24868,C586,389,17,1,191,0
820126,0,C5096,445,C707,N1180,6,1,46,0
820126,0,C5128,N9256,C706,80,6,1,46,0
820126,0,C528,389,C6513,N11415,6,8,1855,0
820126,0,C528,389,C6513,N11432,6,8,1865,0
820126,0,C528,389,C6513,N24869,17,1,195,0
820126,0,C528,389,C6513,N9706,6,10,4245,0
820126,0,C528,88,C1399,N18919,6,4,417,0
820126,0,C528,88,C1399,N19460,6,4,381,0
820126,0,C528,88,C6513,N11289,6,4,1572,0
820126,0,C528,88,C6513,N11414,6,5,360,0
820126,0,C528,N155,C20875,N155,1,1,60,0
820126,0,C529,389,C2989,N23139,6,8,1771,0
820126,0,C585,445,C8647,N8320,6,1,46,0
820126,0,C586,389,C436,N24868,17,1,193,0
820126,0,C706,80,C431,N14843,6,6,4749,0
820126,0,C707,N1180,C5096,445,6,1,52,0
820126,0,C8647,N8320,C585,445,6,1,46,0
820126,0,C9838,N6951,C2825,445,6,1,52,0
820126,1,C2270,N9374,C5720,22,6,23,3480,0
820126,1,C528,389,C6513,N10073,6,8,3178,0
820126,1,C5720,22,C2270,N9374,6,23,9790,0
820126,11,C5320,N10288,C1707,N732,6,10,4724,0
820126,11,C6050,N14993,C1685,N732,6,13,6474,0
820126,13,C2148,N338,C6530,N1945,6,11,7335,0
820126,13,C436,N16232,C586,139,6,14,4302,0
820126,13,C586,139,C436,N16232,6,11,1110,0
820126,13,C586,139,C436,N16232,6,12,1411,0
820126,13,C6530,N1945,C2148,N338,6,15,4950,0
820126,14,C528,139,C20875,N3606,6,12,1791,0
820126,16,C6356,N8592,C1707,N732,6,11,4969,0
820126,34,C2307,N5422,C5720,445,6,4,278,0
820126,34,C7454,N803,C5720,445,6,4,278,0
820126,37,C1015,N306,C160,N7739,6,2,92,0
820126,6,C1685,N732,C6050,N14993,6,8,3204,0
820126,6,C1707,N732,C6356,N8592,6,8,3212,0
820126,61,C20197,N811,C5720,445,6,60,20961,0
820126,61,C5720,445,C20197,N811,6,55,9082,0
820126,70,C11573,N4432,C5736,2049,6,383,145208,0
820126,70,C195,N5433,C5721,445,6,318,51768,0
820126,70,C5736,2049,C11573,N4432,6,331,53148,0
820127,0,C10287,N4608,C231,80,6,9,3207,0
820127,0,C10287,N6904,C231,80,6,9,3207,0
820127,0,C1065,389,C2475,N15126,6,6,621,0
820127,0,C11270,N15379,C5720,139,6,2,94,0
820127,0,C11360,N6829,C1707,N732,6,5,857,0
820127,0,C11360,N6841,C1707,N732,6,5,857,0
820127,0,C1417,N6842,C231,N326,6,1,46,0
820127,0,C1685,N732,C5774,N21552,6,4,409,0
820127,0,C1685,N732,C5774,N8806,6,4,410,0
820127,0,C1707,N732,C11360,N6829,6,4,414,0
820127,0,C1707,N732,C11360,N6841,6,4,413,0
820127,0,C1707,N732,C8383,N12856,6,4,413,0
820127,0,C1707,N732,C8383,N14021,6,4,414,0
820127,0,C19444,N3210,C585,445,6,1,52,0
820127,0,C231,80,C10287,N4608,6,6,2226,0
820127,0,C231,80,C10287,N6904,6,6,2226,0
820127,0,C2475,N15039,C467,N2591,6,7,1876,0
820127,0,C2475,N15126,C1065,389,6,7,1876,0
820127,0,C431,N15639,C706,80,6,41,2100,0
820127,0,C467,N2591,C2475,N15039,6,6,621,0
820127,0,C528,88,C14839,N23940,6,6,2310,0
820127,0,C556,445,C11350,N7695,6,1,46,0
820127,0,C5720,139,C11270,N15379,6,1,48,0
820127,0,C5774,N21552,C1685,N732,6,5,853,0
820127,0,C5774,N8806,C1685,N732,6,5,853,0
820127,0,C585,139,C9574,N15668,6,1,46,0
820127,0,C706,80,C14785,N17675,6,7,4138,0
820127,0,C706,80,C431,N15639,6,71,103894,0
820127,0,C8383,N12856,C1707,N732,6,5,857,0
820127,0,C8383,N14021,C1707,N732,6,5,857,0
820127,0,C9574,N15668,C585,139,6,1,46,0
820127,10,C10466,N4757,C1707,N732,6,6,1223,0
820127,10,C12212,N16840,C1685,N732,6,7,2124,0
820127,11,C11270,N9995,C5720,445,6,133,19003,0
820127,11,C5720,445,C11270,N9995,6,129,14445,0
820127,13,C19118,N16165,C585,445,6,12,3417,0
820127,14,C528,135,C6513,N11208,6,6,792,0
820127,14,C528,N1324,C6513,N11228,6,5,664,0
820127,15,C2270,N9385,C5720,22,6,20,3356,0
820127,15,C5720,22,C2270,N9385,6,18,2442,0
820127,2,C5721,445,C9347,N1801,6,343,96454,0
820127,55,C458,N457,C6487,N2139,6,91,55512,0
820127,55,C5720,445,C19339,N18,6,5,543,0
820127,6,C12212,N16813,C706,80,6,12,5309,0
820127,6,C1685,N732,C12212,N16840,6,4,318,0
820127,6,C1707,N732,C10466,N4757,6,4,2764,0
820127,6,C706,80,C12212,N16813,6,8,1283,0
820127,60,C13888,N2,C2588,N1,6,3,138,0
820127,60,C14785,N17675,C706,80,6,9,4279,0
820127,60,C1697,139,C1823,N797,6,69,23308,0
820127,60,C1823,N797,C1697,139,6,69,21217,0
820127,60,C20122,N5087,C5736,2049,6,52,5304,0
820127,60,C23683,N1096,C5720,445,6,6,417,0
820127,60,C2588,N1,C13888,N2,6,3,138,0
820127,60,C5720,445,C23683,N1096,6,3,279,0
820127,60,C5736,2049,C20122,N5087,6,26,4368,0
820127,60,C585,445,C14886,N5325,6,145,21141,0
820127,61,C14886,N5325,C585,445,6,159,24555,0
820127,63,C9443,N2184,C5721,139,6,2884,770412,0
820127,70,C14886,N5322,C5721,445,6,10548,2003361,0
820127,70,C5721,445,C14886,N5322,6,12956,9297853,0
820128,0,C1973,80,C7097,N21386,6,5,452,0
820128,0,C1973,80,C7097,N21395,6,5,452,0
820128,0,C1973,80,C7097,N21456,6,5,452,0
820128,0,C1973,80,C7097,N21766,6,5,452,0
820128,0,C2827,N6476,C5030,443,6,6,1631,0
820128,0,C528,88,C1399,N10741,6,4,417,0
820128,0,C528,88,C1399,N11963,6,4,435,0
820128,0,C528,88,C1399,N12079,6,5,2335,0
820128,0,C528,88,C1399,N18144,6,5,2335,0
820128,0,C528,88,C1399,N18940,6,6,2332,0
820128,0,C528,88,C3427,N16743,6,6,2704,0
820128,0,C528,88,C3427,N16791,6,6,2732,0
820128,0,C5721,445,C9388,N6971,6,1,91,0
